datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin
2025-01-02,22,DELIVERY_HERO  DELIVERY,17.0,0.7083333333333334,325.0,433.98,2025-01-02 00:00:00,2025-01-03 00:00:00,24.0
2025-01-02,24,KIOSKAPI1  API,651.0,27.125,15.0,304.26,2025-01-02 00:00:00,2025-01-03 00:00:00,24.0
2025-01-02,26,WOLT  WOLT,32.0,1.3333333333333333,486.0,414.43,2025-01-02 00:00:00,2025-01-03 00:00:00,24.0
2025-01-03,33,BOLT  BOLT,13.0,0.5416666666666666,351.0,434.0,2025-01-03 00:00:00,2025-01-04 00:00:00,24.0
2025-01-03,34,DELIVERY_HERO  DELIVERY,9.0,0.375,338.0,396.73,2025-01-03 00:00:00,2025-01-04 00:00:00,24.0
2025-01-03,36,KIOSKAPI1  API,542.0,22.583333333333332,11.0,284.98,2025-01-03 00:00:00,2025-01-04 00:00:00,24.0
2025-01-03,38,WOLT  WOLT,32.0,1.3333333333333333,600.0,444.78,2025-01-03 00:00:00,2025-01-04 00:00:00,24.0
2025-01-04,45,BOLT  BOLT,6.0,0.25,369.0,546.58,2025-01-04 00:00:00,2025-01-05 00:00:00,24.0
2025-01-04,46,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,394.0,516.28,2025-01-04 00:00:00,2025-01-05 00:00:00,24.0
2025-01-04,48,KIOSKAPI1  API,502.0,20.916666666666668,13.0,278.24,2025-01-04 00:00:00,2025-01-05 00:00:00,24.0
2025-01-04,50,WOLT  WOLT,31.0,1.2916666666666667,474.0,357.46,2025-01-04 00:00:00,2025-01-05 00:00:00,24.0
2025-01-05,58,BOLT  BOLT,17.0,0.7083333333333334,218.0,369.17,2025-01-05 00:00:00,2025-01-06 00:00:00,24.0
2025-01-05,59,DELIVERY_HERO  DELIVERY,7.0,0.2916666666666667,165.0,327.93,2025-01-05 00:00:00,2025-01-06 00:00:00,24.0
2025-01-05,61,KIOSKAPI1  API,409.0,17.041666666666668,17.0,286.69,2025-01-05 00:00:00,2025-01-06 00:00:00,24.0
2025-01-05,63,WOLT  WOLT,28.0,1.1666666666666667,189.0,438.36,2025-01-05 00:00:00,2025-01-06 00:00:00,24.0
2025-01-06,69,BOLT  BOLT,3.0,0.125,167.0,409.82,2025-01-06 00:00:00,2025-01-07 00:00:00,24.0
2025-01-06,70,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,138.0,465.74,2025-01-06 00:00:00,2025-01-07 00:00:00,24.0
2025-01-06,72,KIOSKAPI1  API,344.0,14.333333333333334,14.0,252.92,2025-01-06 00:00:00,2025-01-07 00:00:00,24.0
2025-01-06,74,WOLT  WOLT,26.0,1.0833333333333333,259.0,403.26,2025-01-06 00:00:00,2025-01-07 00:00:00,24.0
2025-01-07,81,BOLT  BOLT,10.0,0.4166666666666667,410.0,468.13,2025-01-07 00:00:00,2025-01-08 00:00:00,24.0
2025-01-07,82,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,294.0,280.18,2025-01-07 00:00:00,2025-01-08 00:00:00,24.0
2025-01-07,84,KIOSKAPI1  API,342.0,14.25,18.0,241.47,2025-01-07 00:00:00,2025-01-08 00:00:00,24.0
2025-01-07,86,WOLT  WOLT,35.0,1.4583333333333333,273.0,311.28,2025-01-07 00:00:00,2025-01-08 00:00:00,24.0
2025-01-08,93,BOLT  BOLT,7.0,0.2916666666666667,331.0,311.99,2025-01-08 00:00:00,2025-01-09 00:00:00,24.0
2025-01-08,94,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,525.0,431.7,2025-01-08 00:00:00,2025-01-09 00:00:00,24.0
2025-01-08,96,KIOSKAPI1  API,399.0,16.625,9.0,258.18,2025-01-08 00:00:00,2025-01-09 00:00:00,24.0
2025-01-08,98,WOLT  WOLT,51.0,2.125,456.0,357.58,2025-01-08 00:00:00,2025-01-09 00:00:00,24.0
2025-01-09,105,BOLT  BOLT,7.0,0.2916666666666667,487.0,518.49,2025-01-09 00:00:00,2025-01-10 00:00:00,24.0
2025-01-09,106,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,331.0,357.27,2025-01-09 00:00:00,2025-01-10 00:00:00,24.0
2025-01-09,108,KIOSKAPI1  API,427.0,17.791666666666668,42.0,240.83,2025-01-09 00:00:00,2025-01-10 00:00:00,24.0
2025-01-09,110,WOLT  WOLT,46.0,1.9166666666666667,321.0,395.87,2025-01-09 00:00:00,2025-01-10 00:00:00,24.0
2025-01-10,118,BOLT  BOLT,5.0,0.20833333333333334,399.0,469.46,2025-01-10 00:00:00,2025-01-11 00:00:00,24.0
2025-01-10,119,DELIVERY_HERO  DELIVERY,12.0,0.5,383.0,337.35,2025-01-10 00:00:00,2025-01-11 00:00:00,24.0
2025-01-10,121,KIOSKAPI1  API,587.0,24.458333333333332,14.0,246.73,2025-01-10 00:00:00,2025-01-11 00:00:00,24.0
2025-01-10,123,WOLT  WOLT,40.0,1.6666666666666667,299.0,359.6,2025-01-10 00:00:00,2025-01-11 00:00:00,24.0
2025-01-11,130,BOLT  BOLT,6.0,0.25,415.0,400.89,2025-01-11 00:00:00,2025-01-12 00:00:00,24.0
2025-01-11,131,DELIVERY_HERO  DELIVERY,13.0,0.5416666666666666,246.0,362.5,2025-01-11 00:00:00,2025-01-12 00:00:00,24.0
2025-01-11,133,KIOSKAPI1  API,470.0,19.583333333333332,10.0,238.48,2025-01-11 00:00:00,2025-01-12 00:00:00,24.0
2025-01-11,135,WOLT  WOLT,42.0,1.75,282.0,385.23,2025-01-11 00:00:00,2025-01-12 00:00:00,24.0
2025-01-12,143,BOLT  BOLT,14.0,0.5833333333333334,248.0,369.58,2025-01-12 00:00:00,2025-01-13 00:00:00,24.0
2025-01-12,144,DELIVERY_HERO  DELIVERY,7.0,0.2916666666666667,101.0,287.76,2025-01-12 00:00:00,2025-01-13 00:00:00,24.0
2025-01-12,146,KIOSKAPI1  API,361.0,15.041666666666666,13.0,279.45,2025-01-12 00:00:00,2025-01-13 00:00:00,24.0
2025-01-12,148,WOLT  WOLT,51.0,2.125,253.0,365.98,2025-01-12 00:00:00,2025-01-13 00:00:00,24.0
2025-01-13,155,BOLT  BOLT,9.0,0.375,322.0,401.49,2025-01-13 00:00:00,2025-01-14 00:00:00,24.0
2025-01-13,157,DELIVERY_HERO  DELIVERY,18.0,0.75,154.0,399.75,2025-01-13 00:00:00,2025-01-14 00:00:00,24.0
2025-01-13,159,KIOSKAPI1  API,386.0,16.083333333333332,10.0,244.0,2025-01-13 00:00:00,2025-01-14 00:00:00,24.0
2025-01-13,161,WOLT  WOLT,42.0,1.75,249.0,324.96,2025-01-13 00:00:00,2025-01-14 00:00:00,24.0
2025-01-14,168,BOLT  BOLT,12.0,0.5,497.0,407.14,2025-01-14 00:00:00,2025-01-15 00:00:00,24.0
2025-01-14,169,DELIVERY_HERO  DELIVERY,9.0,0.375,228.0,487.9,2025-01-14 00:00:00,2025-01-15 00:00:00,24.0
2025-01-14,171,KIOSKAPI1  API,391.0,16.291666666666668,6.0,206.1,2025-01-14 00:00:00,2025-01-15 00:00:00,24.0
2025-01-14,173,WOLT  WOLT,46.0,1.9166666666666667,286.0,306.66,2025-01-14 00:00:00,2025-01-15 00:00:00,24.0
2025-01-15,181,BOLT  BOLT,13.0,0.5416666666666666,421.0,306.39,2025-01-15 00:00:00,2025-01-16 00:00:00,24.0
2025-01-15,182,DELIVERY_HERO  DELIVERY,7.0,0.2916666666666667,265.0,338.52,2025-01-15 00:00:00,2025-01-16 00:00:00,24.0
2025-01-15,184,KIOSKAPI1  API,389.0,16.208333333333332,12.0,223.87,2025-01-15 00:00:00,2025-01-16 00:00:00,24.0
2025-01-15,186,WOLT  WOLT,39.0,1.625,286.0,413.62,2025-01-15 00:00:00,2025-01-16 00:00:00,24.0
2025-01-16,193,BOLT  BOLT,9.0,0.375,511.0,352.38,2025-01-16 00:00:00,2025-01-17 00:00:00,24.0
2025-01-16,194,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,268.0,431.36,2025-01-16 00:00:00,2025-01-17 00:00:00,24.0
2025-01-16,196,KIOSKAPI1  API,448.0,18.666666666666668,8.0,229.51,2025-01-16 00:00:00,2025-01-17 00:00:00,24.0
2025-01-16,198,WOLT  WOLT,38.0,1.5833333333333333,275.0,368.3,2025-01-16 00:00:00,2025-01-17 00:00:00,24.0
2025-01-17,206,BOLT  BOLT,20.0,0.8333333333333334,208.0,322.77,2025-01-17 00:00:00,2025-01-18 00:00:00,24.0
2025-01-17,207,DELIVERY_HERO  DELIVERY,9.0,0.375,224.0,335.62,2025-01-17 00:00:00,2025-01-18 00:00:00,24.0
2025-01-17,209,KIOSKAPI1  API,460.0,19.166666666666668,6.0,245.15,2025-01-17 00:00:00,2025-01-18 00:00:00,24.0
2025-01-17,211,WOLT  WOLT,47.0,1.9583333333333333,236.0,316.09,2025-01-17 00:00:00,2025-01-18 00:00:00,24.0
2025-01-18,219,BOLT  BOLT,20.0,0.8333333333333334,239.0,336.21,2025-01-18 00:00:00,2025-01-19 00:00:00,24.0
2025-01-18,220,DELIVERY_HERO  DELIVERY,19.0,0.7916666666666666,318.0,397.6,2025-01-18 00:00:00,2025-01-19 00:00:00,24.0
2025-01-18,222,KIOSKAPI1  API,552.0,23.0,10.0,265.18,2025-01-18 00:00:00,2025-01-19 00:00:00,24.0
2025-01-18,224,WOLT  WOLT,48.0,2.0,283.0,360.64,2025-01-18 00:00:00,2025-01-19 00:00:00,24.0
2025-01-19,232,BOLT  BOLT,18.0,0.75,362.0,328.13,2025-01-19 00:00:00,2025-01-20 00:00:00,24.0
2025-01-19,233,DELIVERY_HERO  DELIVERY,5.0,0.20833333333333334,242.0,327.14,2025-01-19 00:00:00,2025-01-20 00:00:00,24.0
2025-01-19,235,KIOSKAPI1  API,437.0,18.208333333333332,10.0,256.0,2025-01-19 00:00:00,2025-01-20 00:00:00,24.0
2025-01-19,237,WOLT  WOLT,48.0,2.0,335.0,371.0,2025-01-19 00:00:00,2025-01-20 00:00:00,24.0
2025-01-20,245,BOLT  BOLT,6.0,0.25,629.0,313.69,2025-01-20 00:00:00,2025-01-21 00:00:00,24.0
2025-01-20,246,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,71.0,336.16,2025-01-20 00:00:00,2025-01-21 00:00:00,24.0
2025-01-20,248,KIOSKAPI1  API,350.0,14.583333333333334,8.0,241.14,2025-01-20 00:00:00,2025-01-21 00:00:00,24.0
2025-01-20,250,WOLT  WOLT,49.0,2.0416666666666665,330.0,412.45,2025-01-20 00:00:00,2025-01-21 00:00:00,24.0
2025-01-21,257,BOLT  BOLT,6.0,0.25,373.0,367.11,2025-01-21 00:00:00,2025-01-22 00:00:00,24.0
2025-01-21,258,DELIVERY_HERO  DELIVERY,12.0,0.5,88.0,287.8,2025-01-21 00:00:00,2025-01-22 00:00:00,24.0
2025-01-21,260,KIOSKAPI1  API,370.0,15.416666666666666,8.0,225.26,2025-01-21 00:00:00,2025-01-22 00:00:00,24.0
2025-01-21,262,WOLT  WOLT,38.0,1.5833333333333333,212.0,332.66,2025-01-21 00:00:00,2025-01-22 00:00:00,24.0
2025-01-22,268,BOLT  BOLT,4.0,0.16666666666666666,189.0,395.31,2025-01-22 00:00:00,2025-01-23 00:00:00,24.0
2025-01-22,269,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,129.0,417.78,2025-01-22 00:00:00,2025-01-23 00:00:00,24.0
2025-01-22,271,KIOSKAPI1  API,386.0,16.083333333333332,10.0,212.03,2025-01-22 00:00:00,2025-01-23 00:00:00,24.0
2025-01-22,273,WOLT  WOLT,33.0,1.375,146.0,316.02,2025-01-22 00:00:00,2025-01-23 00:00:00,24.0
2025-01-23,280,BOLT  BOLT,4.0,0.16666666666666666,436.0,617.63,2025-01-23 00:00:00,2025-01-24 00:00:00,24.0
2025-01-23,281,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,208.0,298.77,2025-01-23 00:00:00,2025-01-24 00:00:00,24.0
2025-01-23,283,KIOSKAPI1  API,425.0,17.708333333333332,10.0,226.4,2025-01-23 00:00:00,2025-01-24 00:00:00,24.0
2025-01-23,285,WOLT  WOLT,30.0,1.25,192.0,331.01,2025-01-23 00:00:00,2025-01-24 00:00:00,24.0
2025-01-24,293,BOLT  BOLT,4.0,0.16666666666666666,499.0,318.3,2025-01-24 00:00:00,2025-01-25 00:00:00,24.0
2025-01-24,294,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,319.0,423.16,2025-01-24 00:00:00,2025-01-25 00:00:00,24.0
2025-01-24,296,KIOSKAPI1  API,542.0,22.583333333333332,11.0,246.98,2025-01-24 00:00:00,2025-01-25 00:00:00,24.0
2025-01-24,298,WOLT  WOLT,51.0,2.125,390.0,417.89,2025-01-24 00:00:00,2025-01-25 00:00:00,24.0
2025-01-25,306,BOLT  BOLT,9.0,0.375,505.0,423.21,2025-01-25 00:00:00,2025-01-26 00:00:00,24.0
2025-01-25,307,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,149.0,370.27,2025-01-25 00:00:00,2025-01-26 00:00:00,24.0
2025-01-25,309,KIOSKAPI1  API,573.0,23.875,11.0,249.75,2025-01-25 00:00:00,2025-01-26 00:00:00,24.0
2025-01-25,311,WOLT  WOLT,44.0,1.8333333333333333,268.0,455.64,2025-01-25 00:00:00,2025-01-26 00:00:00,24.0
2025-01-26,318,BOLT  BOLT,9.0,0.375,268.0,366.67,2025-01-26 00:00:00,2025-01-27 00:00:00,24.0
2025-01-26,319,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,162.0,249.2,2025-01-26 00:00:00,2025-01-27 00:00:00,24.0
2025-01-26,321,KIOSKAPI1  API,467.0,19.458333333333332,20.0,256.09,2025-01-26 00:00:00,2025-01-27 00:00:00,24.0
2025-01-26,323,WOLT  WOLT,51.0,2.125,217.0,370.26,2025-01-26 00:00:00,2025-01-27 00:00:00,24.0
2025-01-27,330,BOLT  BOLT,3.0,0.125,167.0,211.9,2025-01-27 00:00:00,2025-01-28 00:00:00,24.0
2025-01-27,331,DELIVERY_HERO  DELIVERY,9.0,0.375,228.0,344.35,2025-01-27 00:00:00,2025-01-28 00:00:00,24.0
2025-01-27,333,KIOSKAPI1  API,404.0,16.833333333333332,8.0,233.59,2025-01-27 00:00:00,2025-01-28 00:00:00,24.0
2025-01-27,335,WOLT  WOLT,38.0,1.5833333333333333,490.0,328.24,2025-01-27 00:00:00,2025-01-28 00:00:00,24.0
2025-01-28,342,BOLT  BOLT,17.0,0.7083333333333334,845.0,324.63,2025-01-28 00:00:00,2025-01-29 00:00:00,24.0
2025-01-28,343,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,3170.0,414.77,2025-01-28 00:00:00,2025-01-29 00:00:00,24.0
2025-01-28,345,KIOSKAPI1  API,410.0,17.083333333333332,8.0,245.32,2025-01-28 00:00:00,2025-01-29 00:00:00,24.0
2025-01-28,347,WOLT  WOLT,44.0,1.8333333333333333,177.0,370.98,2025-01-28 00:00:00,2025-01-29 00:00:00,24.0
2025-01-29,355,BOLT  BOLT,15.0,0.625,141.0,326.13,2025-01-29 00:00:00,2025-01-30 00:00:00,24.0
2025-01-29,356,DELIVERY_HERO  DELIVERY,5.0,0.20833333333333334,199.0,346.07,2025-01-29 00:00:00,2025-01-30 00:00:00,24.0
2025-01-29,358,KIOSKAPI1  API,405.0,16.875,7.0,210.87,2025-01-29 00:00:00,2025-01-30 00:00:00,24.0
2025-01-29,360,WOLT  WOLT,37.0,1.5416666666666667,222.0,403.91,2025-01-29 00:00:00,2025-01-30 00:00:00,24.0
2025-01-30,367,BOLT  BOLT,15.0,0.625,218.0,235.42,2025-01-30 00:00:00,2025-01-31 00:00:00,24.0
2025-01-30,368,DELIVERY_HERO  DELIVERY,18.0,0.75,290.0,351.09,2025-01-30 00:00:00,2025-01-31 00:00:00,24.0
2025-01-30,370,KIOSKAPI1  API,462.0,19.25,13.0,219.0,2025-01-30 00:00:00,2025-01-31 00:00:00,24.0
2025-01-30,372,WOLT  WOLT,44.0,1.8333333333333333,251.0,380.19,2025-01-30 00:00:00,2025-01-31 00:00:00,24.0
2025-01-31,379,BOLT  BOLT,17.0,0.7083333333333334,279.0,272.06,2025-01-31 00:00:00,2025-02-01 00:00:00,24.0
2025-01-31,380,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,269.0,321.75,2025-01-31 00:00:00,2025-02-01 00:00:00,24.0
2025-01-31,382,KIOSKAPI1  API,565.0,23.541666666666668,11.0,243.59,2025-01-31 00:00:00,2025-02-01 00:00:00,24.0
2025-01-31,384,WOLT  WOLT,46.0,1.9166666666666667,311.0,381.11,2025-01-31 00:00:00,2025-02-01 00:00:00,24.0
2025-02-01,392,BOLT  BOLT,24.0,1.0,319.0,363.58,2025-02-01 00:00:00,2025-02-02 00:00:00,24.0
2025-02-01,393,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,273.0,330.89,2025-02-01 00:00:00,2025-02-02 00:00:00,24.0
2025-02-01,395,KIOSKAPI1  API,579.0,24.125,10.0,251.47,2025-02-01 00:00:00,2025-02-02 00:00:00,24.0
2025-02-01,397,WOLT  WOLT,57.0,2.375,324.0,403.23,2025-02-01 00:00:00,2025-02-02 00:00:00,24.0
2025-02-02,403,BOLT  BOLT,10.0,0.4166666666666667,261.0,327.59,2025-02-02 00:00:00,2025-02-03 00:00:00,24.0
2025-02-02,404,DELIVERY_HERO  DELIVERY,8.0,0.3333333333333333,258.0,294.2,2025-02-02 00:00:00,2025-02-03 00:00:00,24.0
2025-02-02,406,KIOSKAPI1  API,426.0,17.75,11.0,260.8,2025-02-02 00:00:00,2025-02-03 00:00:00,24.0
2025-02-02,408,WOLT  WOLT,37.0,1.5416666666666667,254.0,411.8,2025-02-02 00:00:00,2025-02-03 00:00:00,24.0
2025-02-03,417,BOLT  BOLT,11.0,0.4583333333333333,335.0,393.34,2025-02-03 00:00:00,2025-02-04 00:00:00,24.0
2025-02-03,418,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,180.0,276.43,2025-02-03 00:00:00,2025-02-04 00:00:00,24.0
2025-02-03,420,KIOSKAPI1  API,434.0,18.083333333333332,11.0,244.01,2025-02-03 00:00:00,2025-02-04 00:00:00,24.0
2025-02-03,422,WOLT  WOLT,50.0,2.0833333333333335,402.0,426.14,2025-02-03 00:00:00,2025-02-04 00:00:00,24.0
2025-02-04,430,BOLT  BOLT,10.0,0.4166666666666667,1763.0,441.88,2025-02-04 00:00:00,2025-02-05 00:00:00,24.0
2025-02-04,431,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,215.0,340.37,2025-02-04 00:00:00,2025-02-05 00:00:00,24.0
2025-02-04,433,KIOSKAPI1  API,437.0,18.208333333333332,8.0,223.48,2025-02-04 00:00:00,2025-02-05 00:00:00,24.0
2025-02-04,435,WOLT  WOLT,41.0,1.7083333333333333,276.0,355.44,2025-02-04 00:00:00,2025-02-05 00:00:00,24.0
2025-02-05,442,BOLT  BOLT,6.0,0.25,418.0,643.3,2025-02-05 00:00:00,2025-02-06 00:00:00,24.0
2025-02-05,443,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,236.0,342.14,2025-02-05 00:00:00,2025-02-06 00:00:00,24.0
2025-02-05,445,KIOSKAPI1  API,468.0,19.5,10.0,214.95,2025-02-05 00:00:00,2025-02-06 00:00:00,24.0
2025-02-05,447,WOLT  WOLT,40.0,1.6666666666666667,376.0,444.4,2025-02-05 00:00:00,2025-02-06 00:00:00,24.0
2025-02-06,455,BOLT  BOLT,5.0,0.20833333333333334,268.0,236.43,2025-02-06 00:00:00,2025-02-07 00:00:00,24.0
2025-02-06,456,DELIVERY_HERO  DELIVERY,7.0,0.2916666666666667,216.0,319.64,2025-02-06 00:00:00,2025-02-07 00:00:00,24.0
2025-02-06,458,KIOSKAPI1  API,478.0,19.916666666666668,10.0,232.94,2025-02-06 00:00:00,2025-02-07 00:00:00,24.0
2025-02-06,460,WOLT  WOLT,42.0,1.75,253.0,382.78,2025-02-06 00:00:00,2025-02-07 00:00:00,24.0
2025-02-07,468,BOLT  BOLT,7.0,0.2916666666666667,456.0,406.51,2025-02-07 00:00:00,2025-02-08 00:00:00,24.0
2025-02-07,469,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,327.0,319.16,2025-02-07 00:00:00,2025-02-08 00:00:00,24.0
2025-02-07,471,KIOSKAPI1  API,572.0,23.833333333333332,7.0,229.43,2025-02-07 00:00:00,2025-02-08 00:00:00,24.0
2025-02-07,473,WOLT  WOLT,40.0,1.6666666666666667,332.0,386.85,2025-02-07 00:00:00,2025-02-08 00:00:00,24.0
2025-02-08,481,BOLT  BOLT,9.0,0.375,491.0,413.49,2025-02-08 00:00:00,2025-02-09 00:00:00,24.0
2025-02-08,482,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,426.0,411.35,2025-02-08 00:00:00,2025-02-09 00:00:00,24.0
2025-02-08,484,KIOSKAPI1  API,628.0,26.166666666666668,49.0,273.3,2025-02-08 00:00:00,2025-02-09 00:00:00,24.0
2025-02-08,486,WOLT  WOLT,48.0,2.0,307.0,393.64,2025-02-08 00:00:00,2025-02-09 00:00:00,24.0
2025-02-09,493,BOLT  BOLT,9.0,0.375,272.0,411.21,2025-02-09 00:00:00,2025-02-10 00:00:00,24.0
2025-02-09,494,DELIVERY_HERO  DELIVERY,12.0,0.5,253.0,330.21,2025-02-09 00:00:00,2025-02-10 00:00:00,24.0
2025-02-09,496,KIOSKAPI1  API,456.0,19.0,18.0,260.32,2025-02-09 00:00:00,2025-02-10 00:00:00,24.0
2025-02-09,498,WOLT  WOLT,44.0,1.8333333333333333,354.0,372.91,2025-02-09 00:00:00,2025-02-10 00:00:00,24.0
2025-02-10,506,BOLT  BOLT,13.0,0.5416666666666666,452.0,304.33,2025-02-10 00:00:00,2025-02-11 00:00:00,24.0
2025-02-10,507,DELIVERY_HERO  DELIVERY,14.0,0.5833333333333334,325.0,384.82,2025-02-10 00:00:00,2025-02-11 00:00:00,24.0
2025-02-10,509,KIOSKAPI1  API,446.0,18.583333333333332,8.0,237.05,2025-02-10 00:00:00,2025-02-11 00:00:00,24.0
2025-02-10,511,WOLT  WOLT,42.0,1.75,367.0,392.86,2025-02-10 00:00:00,2025-02-11 00:00:00,24.0
2025-02-11,517,BOLT  BOLT,10.0,0.4166666666666667,7090.0,495.98,2025-02-11 00:00:00,2025-02-12 00:00:00,24.0
2025-02-11,518,DELIVERY_HERO  DELIVERY,6.0,0.25,255.0,444.94,2025-02-11 00:00:00,2025-02-12 00:00:00,24.0
2025-02-11,520,KIOSKAPI1  API,476.0,19.833333333333332,10.0,236.51,2025-02-11 00:00:00,2025-02-12 00:00:00,24.0
2025-02-11,522,WOLT  WOLT,37.0,1.5416666666666667,293.0,356.66,2025-02-11 00:00:00,2025-02-12 00:00:00,24.0
2025-02-12,530,BOLT  BOLT,2.0,0.08333333333333333,766.0,217.86,2025-02-12 00:00:00,2025-02-13 00:00:00,24.0
2025-02-12,531,DELIVERY_HERO  DELIVERY,9.0,0.375,316.0,385.52,2025-02-12 00:00:00,2025-02-13 00:00:00,24.0
2025-02-12,533,KIOSKAPI1  API,517.0,21.541666666666668,10.0,239.59,2025-02-12 00:00:00,2025-02-13 00:00:00,24.0
2025-02-12,535,WOLT  WOLT,41.0,1.7083333333333333,354.0,363.41,2025-02-12 00:00:00,2025-02-13 00:00:00,24.0
2025-02-13,541,BOLT  BOLT,2.0,0.08333333333333333,239.0,819.2,2025-02-13 00:00:00,2025-02-14 00:00:00,24.0
2025-02-13,542,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,197.0,417.59,2025-02-13 00:00:00,2025-02-14 00:00:00,24.0
2025-02-13,544,KIOSKAPI1  API,511.0,21.291666666666668,11.0,241.72,2025-02-13 00:00:00,2025-02-14 00:00:00,24.0
2025-02-13,546,WOLT  WOLT,30.0,1.25,177.0,343.63,2025-02-13 00:00:00,2025-02-14 00:00:00,24.0
2025-02-14,554,BOLT  BOLT,3.0,0.125,379.0,354.17,2025-02-14 00:00:00,2025-02-15 00:00:00,24.0
2025-02-14,555,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,381.0,356.88,2025-02-14 00:00:00,2025-02-15 00:00:00,24.0
2025-02-14,557,KIOSKAPI1  API,585.0,24.375,9.0,259.27,2025-02-14 00:00:00,2025-02-15 00:00:00,24.0
2025-02-14,559,WOLT  WOLT,42.0,1.75,399.0,396.49,2025-02-14 00:00:00,2025-02-15 00:00:00,24.0
2025-02-15,566,BOLT  BOLT,9.0,0.375,627.0,503.08,2025-02-15 00:00:00,2025-02-16 00:00:00,24.0
2025-02-15,567,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,368.0,490.18,2025-02-15 00:00:00,2025-02-16 00:00:00,24.0
2025-02-15,569,KIOSKAPI1  API,689.0,28.708333333333332,7.0,277.0,2025-02-15 00:00:00,2025-02-16 00:00:00,24.0
2025-02-15,571,WOLT  WOLT,29.0,1.2083333333333333,429.0,361.64,2025-02-15 00:00:00,2025-02-16 00:00:00,24.0
2025-02-16,579,BOLT  BOLT,5.0,0.20833333333333334,251.0,290.54,2025-02-16 00:00:00,2025-02-17 00:00:00,24.0
2025-02-16,580,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,344.0,404.14,2025-02-16 00:00:00,2025-02-17 00:00:00,24.0
2025-02-16,582,KIOSKAPI1  API,540.0,22.5,14.0,283.91,2025-02-16 00:00:00,2025-02-17 00:00:00,24.0
2025-02-16,584,WOLT  WOLT,38.0,1.5833333333333333,480.0,403.81,2025-02-16 00:00:00,2025-02-17 00:00:00,24.0
2025-02-17,592,BOLT  BOLT,6.0,0.25,274.0,341.67,2025-02-17 00:00:00,2025-02-18 00:00:00,24.0
2025-02-17,593,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,220.0,304.06,2025-02-17 00:00:00,2025-02-18 00:00:00,24.0
2025-02-17,595,KIOSKAPI1  API,508.0,21.166666666666668,8.0,236.78,2025-02-17 00:00:00,2025-02-18 00:00:00,24.0
2025-02-17,597,WOLT  WOLT,39.0,1.625,332.0,339.19,2025-02-17 00:00:00,2025-02-18 00:00:00,24.0
2025-02-18,605,BOLT  BOLT,3.0,0.125,5419.0,254.46,2025-02-18 00:00:00,2025-02-19 00:00:00,24.0
2025-02-18,606,DELIVERY_HERO  DELIVERY,11.0,0.4583333333333333,267.0,337.01,2025-02-18 00:00:00,2025-02-19 00:00:00,24.0
2025-02-18,608,KIOSKAPI1  API,480.0,20.0,10.0,247.88,2025-02-18 00:00:00,2025-02-19 00:00:00,24.0
2025-02-18,610,WOLT  WOLT,30.0,1.25,299.0,387.56,2025-02-18 00:00:00,2025-02-19 00:00:00,24.0
2025-02-19,617,BOLT  BOLT,7.0,0.2916666666666667,194.0,300.51,2025-02-19 00:00:00,2025-02-20 00:00:00,24.0
2025-02-19,619,DELIVERY_HERO  DELIVERY,16.0,0.6666666666666666,223.0,384.1,2025-02-19 00:00:00,2025-02-20 00:00:00,24.0
2025-02-19,621,KIOSKAPI1  API,459.0,19.125,9.0,249.88,2025-02-19 00:00:00,2025-02-20 00:00:00,24.0
2025-02-19,623,WOLT  WOLT,39.0,1.625,308.0,341.44,2025-02-19 00:00:00,2025-02-20 00:00:00,24.0
2025-02-20,630,BOLT  BOLT,5.0,0.20833333333333334,189.0,298.75,2025-02-20 00:00:00,2025-02-21 00:00:00,24.0
2025-02-20,631,DELIVERY_HERO  DELIVERY,10.0,0.4166666666666667,858.0,332.86,2025-02-20 00:00:00,2025-02-21 00:00:00,24.0
